Racing Infrastructure Fund,Various,"180,144","127,421","19,573","33,150"
Growth Area Compact,314,"100,000",,"15,000","85,000"
Lansdown Eco-Industrial Precinct,318,"34,000","20,031","13,969",
Modern Manufacturing Initiative,Various,"41,700","4,000","13,500","24,200"
Industry Partnership Program,Various,"156,800","10,800","12,334","133,666"
Building our Regions (Rounds 1-5),Various,"329,609","317,609","12,000",
Kangaroo Point Green Bridge,305,"63,200","51,600","11,600",
Regional Recovery Partnerships Program,Various,"20,225","9,794","10,431",
,91,,,,
Capital Statement 2024–25,,,,,
State Development and Infrastructure,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
Public Art Initiatives,Various,"10,000",,"10,000",
Green Urban Infrastructure,Various,"10,000",,"10,000",
Toowoomba Railway Parklands,317,"20,000",,"7,000","13,000"
National Battery Testing Centre,302,"10,000",,"6,500","3,500"
Emerging Hydrogen Industry,Various,"23,135","2,985","5,134","15,016"
Barcaldine Renewable Energy Zone,315,"7,000",,"5,000","2,000"
Industry Partnership Program (Round 2),Various,"53,539",,"5,000","48,539"
Southport Spit,309,"26,572","21,927","4,502",143
Planning for Future Region-Shaping,Various,"4,000",500,"3,500",
Infrastructure,,,,,
Bromelton State Area Development Area,309,"4,500",,"3,250","1,250"
Business Case,,,,,
Hydrogen Ecosystem Pilot Project,308,"3,650",,"3,146",504
Cairns Marine Precinct Shipyards,306,"4,000","1,600","2,400",
Community Infrastructure Investment,Various,"15,000","8,237","2,363","4,400"
Partnership,,,,,
Recycling and Jobs Fund,Various,"135,000",,"2,300","132,700"
Queensland Battery Industry Development,Various,"1,730","1,200",530,
Strategy,,,,,
Smart Region Digital Plan,Various,500,300,200,
Road Safety Mapping,Various,110,,110,
Total Capital Grants,,,,"545,543",
ECONOMIC DEVELOPMENT QUEENSLAND,,,,,
"Property, Plant and Equipment",,,,,
Northshore Hamilton,302,"410,751","116,484","44,344","249,923"
Coolum Eco Industrial Park (Stage 2),316,"37,267","4,829","25,375","7,063"
Clinton Industrial Estate,308,"19,570","3,958","12,026","3,586"
Currumbin Eco-Parkland,309,"39,538","17,477","9,416","12,645"
Southport West Tower,309,"26,653","17,397","9,256",
Yeerongpilly Green,303,"77,128","60,706","4,560","11,862"
Gold Coast Health and Knowledge Precinct,309,"42,177","29,237","4,022","8,918"
Yeronga Priority Development Area,303,"32,205","28,843","3,362",
Carseldine Village,302,"36,290","32,553","2,717","1,020"
Oxley Priority Development Area,310,"34,443","32,362","2,081",
Salisbury Plains Industrial Precinct,312,"6,813","3,063",250,"3,500"
Townsville Regional Industrial Estate,318,"8,751","4,751",200,"3,800"
,92,,,,
Capital Statement 2024–25,,,,,
State Development and Infrastructure,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
Gladstone State Development Area,308,"86,745","78,945",200,"7,600"
"Total Property, Plant and Equipment",,,"117,809",,
Capital Grants,,,,,
Social and Affordable Housing,Various,"215,600","97,067","118,533",
Total Capital Grants,,,"97,067",,
SOUTH BANK CORPORATION,,,,,
"Property, Plant and Equipment",,,,,
Brisbane Convention and Exhibition Centre,305,,"8,299",Ongoing,
enhancements and replacements,,,,,
South Bank Parklands enhancements and,305,,"2,269",Ongoing,
replacements,,,,,
Investment properties - other enhancements,305,,"1,896",Ongoing,
and replacements,,,,,
Car park upgrades and replacements,305,,,238,Ongoing
"Total Property, Plant and Equipment",,,"12,702",,
TOTAL STATE DEVELOPMENT AND INFRASTRUCTURE (PPE),,,"142,783",,
TOTAL STATE DEVELOPMENT AND INFRASTRUCTURE (CG),,,"642,610",,
,93,,,,
,Capital Statement 2024–25
3.19,TOURISM AND SPORT
Department of Tourism and Sport,
Total capital purchases for the Department of Tourism and Sport are estimated to be,
$39.4 million in 2024-25. Total capital grants for the department are estimated to be,
$230.5 million in 2024-25.,
"Program Highlights (Property, Plant and Equipment)",
●,$28.3 million for Queensland Active Precincts to enhance existing state-owned sport and
,"active recreation facilities at the Gold Coast, Sunshine Coast and Townsville, to deliver"
,quality experiences that inspire physical activity.
●,"$11 million for development of the Wangetti Trail, a 94 kilometre walking and mountain biking"
,"trail from Palm Cove to Port Douglas, with public and eco-accommodation facilities."
Program Highlights (Capital Grants),
●,$43.1million for the Stage 1 redevelopment of Browne Park including building a
,"contemporary 3,500 seat grandstand, public amenities, food and beverage outlets, media"
,"and coach facilities, and increasing the ground capacity."
●,$27.9 million for the Sport Minor Infrastructure Program for minor facility improvements that
,support increased opportunities for Queenslanders to participate in sport and active
,recreation.
●,$25 million for the construction of new Police Citizen Youth Clubs and the upgrade of
,existing facilities.
●,$18 million to support new and upgraded facilities as part of the Minor Infrastructure and
,"Inclusive Facilities Fund to make community sport and active recreation more inclusive,"
,"accessible, safe and efficient."
●,$16.9million to support the clean up and repair of community and recreational assets
,"damaged by the extraordinary 2021-22 disaster events, in partnership with the Australian"
,Government.
●,$14.1 million for local community sporting infrastructure to encourage Queenslanders to be
,"more active, more often as well as working to increase health and wellbeing outcomes"
,across the state in line with key government priorities.
Stadiums Queensland,
Stadiums Queensland's 2024-25 capital outlay of $32.6 million represents the minimum capital,
investment required to assist in ensuring that Queensland's major sports and entertainment,
"facilities continue to provide world-class fan experiences, support high performance development",
and facilitate community participation in sport and physical activity.,
,94
Capital Statement 2024–25,,,,,
Tourism and Sport,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
DEPARTMENT OF TOURISM AND SPORT,,,,,
"Property, Plant and Equipment",,,,,
Queensland Active Precincts,Various,"88,585","46,842","28,285","13,458"
Wangetti Trail,306,"27,048","4,792","11,000","11,256"
Queensland Academy of Sport - specialist,303,457,157,75,225
equipment,,,,,
"Total Property, Plant and Equipment",,,,"39,360",
Capital Grants,,,,,
Browne Park Redevelopment,308,"54,326","6,206","43,120","5,000"
Sport Minor Infrastructure Program,Various,"47,988","14,792","27,945","5,251"
PCYC Queensland Capital Works,Various,"50,000","25,000","25,000",
Minor Infrastructure and Inclusive Facilities,Various,"29,000","8,000","18,000","3,000"
Fund,,,,,
Community Recreational Assets Recovery and,Various,"86,077","69,153","16,924",
Resilience Program,,,,,
Local community sporting infrastructure,Various,"55,980","41,879","14,101",
Binna Burra Lodge rebuild,309,"18,000","5,339","12,661",
Minjerribah Futures Program,301,"26,324","17,823","8,501",
Growing Future Tourism Program,Various,"28,500",650,"8,450","19,400"
QRA Tropical Cyclone Jasper Tourism,Various,"11,600",300,"8,300","3,000"
Resilience Recovery,,,,,
Women's Football Legacy Fund,Various,"5,900",,"5,900",
Activate Ecotourism,Various,"9,194","4,194","5,000",
Rockhampton Sports Precinct,308,"5,000",,"5,000",
Sporting infrastructure,Various,"14,360","9,610","4,750",
Drive It NQ,318,"10,400","6,000","4,400",
Year of Accessible Tourism,Various,"4,940",940,"4,000",
Building Bush Tourism Fund,Various,"9,850",350,"3,800","5,700"
Tourism Experience Development Fund,Various,"9,613","6,327","3,286",
Great Barrier Reef Marine infrastructure,Various,"3,000",,"3,000",
Active Community Infrastructure - Round 1,Various,"26,736","25,048","1,688",
Pajinka infrastructure,315,"1,650",,"1,650",
Growing Indigenous Tourism in Queensland,Various,"6,393","5,254","1,139",
Fund,,,,,
Surf Lifesaving infrastructure,Various,"5,999","4,699","1,125",175
Lamington National Park and surrounds - Pats,309,"2,000","1,000","1,000",
Farm Cabins,,,,,
,95,,,,
Capital Statement 2024–25,,,,,
Tourism and Sport,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
Active Game Day Schools,Various,"8,369","7,474",895,
Mapoon Aboriginal Shire Council,Various,632,60,572,
Australian Workers Heritage Centre,315,"1,300","1,136",164,
Abbey Museum Art Gallery & Cafe and Abbey,313,"2,100","1,981",119,
Medieval Festival Site Redevelopment,,,,,
Total Capital Grants,,,"230,490",,
STADIUMS QUEENSLAND,,,,,
"Property, Plant and Equipment",,,,,
Stadiums Queensland - Annual capital program,Various,,"32,609",Ongoing,
"Total Property, Plant and Equipment",,,"32,609",,
TOTAL TOURISM AND SPORT (PPE),,,"71,969",,
TOTAL TOURISM AND SPORT (CG),,,"230,490",,
,96,,,,
,Capital Statement 2024–25
3.2,TRANSPORT AND MAIN ROADS
TRANSPORT AND MAIN ROADS,
"In 2024-25, total capital purchases for the Transport and Main Roads portfolio are $9.494 billion",
including capital grants of $736.3 million. The portfolio includes the Department of Transport and,
"Main Roads, Queensland Rail, Cross River Rail Delivery Authority, Far North Queensland Ports",
"Corporation Limited, Gladstone Ports Corporation Limited, North Queensland Bulk Ports",
"Corporation Limited, Port of Townsville Limited, RoadTek, Gold Coast Waterways Authority and",
CITEC,
Department of Transport and Main Roads,
"In 2024-25, capital purchases total $6.896 billion towards infrastructure investment across the",
"state. The Department of Transport and Main Roads designs, delivers and maintains transport",
infrastructure with a vision of creating a single integrated network accesible to everyone.,
"Program Highlights (Property, Plant and Equipment)",
●,"$786 million towards Queensland Train Manufacturing Program, at a total estimated capital"
,cost of $4.869 billion.
●,"$650 million towards Coomera Connector (Stage 1), Coomera to Nerang, at a total"
,estimated cost of $3.026 billion (jointly funded with the Australian Government).
●,"$500 million towards Logan and Gold Coast Faster Rail, as part of a total commitment of"
,$5.750 billion (jointly funded with the Australian Government).
●,"$308.2 million towards Gold Coast Light Rail (Stage 3), Broadbeach South to Burleigh"
,"Heads, at a total estimated cost of $1.219 billion (jointly funded with the Australian"
,Government and Gold Coast City Council).
●,"$191.2 million towards Rockhampton Ring Road, at a total estimated cost of $1.730 billion"
,(jointly funded with the Australian Government).
●,"$168.3 million towards New Gold Coast Stations (Pimpama, Hope Island and Merrimac), at"
,a total estimated cost of $500 million.
●,"$165 million towards Pacific Motorway, Varsity Lakes (Exit 85) to Tugun (Exit 95) upgrade,"
,at a total estimated cost of $1.500 billion (jointly funded with the Australian Government).
●,"$115 million towards Beerburrum to Nambour Rail Upgrade (Stage 1), as part of a total"
,commitment of $1.004 billion (jointly funded with the Australian Government).
●,"$110.8 million towards Direct Sunshine Coast Rail Line (Stage 1), as part of a total"
,commitment of $5.5 billion (jointly funded with the Australian Government). Stage 1 is
,"expected to cost between $5.5 billion to $7 billion, with cost estimates to be finalised"
